Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1599845617857335297,????? https://t.co/fVPrPkRwfL,FIFA World Cup,FIFAWorldCup,2022-12-05T19:18:13.000Z,Mon Dec 05 19:18:13 +0000 2022,47706,5507,und,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FjPK5CmWAAAK3HK.jpg,,,
1599845326302715904,What a save from Alisson! ??,FIFA World Cup,FIFAWorldCup,2022-12-05T19:17:04.000Z,Mon Dec 05 19:17:04 +0000 2022,8432,453,en,<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>,Tweet,,0,0,,,,,
1599844762323804160,"We've seen this dance twice in the first thirteen minutes ??

#BRA | #FIFAWorldCup https://t.co/NeRunIhpLL",FIFA World Cup,FIFAWorldCup,2022-12-05T19:14:49.000Z,Mon Dec 05 19:14:49 +0000 2022,11474,1984,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,2,0,photo,https://pbs.twimg.com/media/FjPKAN2XEAAx47J.jpg,,,
1599844181127483392,NEYMAR!! ????,FIFA World Cup,FIFAWorldCup,2022-12-05T19:12:31.000Z,Mon Dec 05 19:12:31 +0000 2022,48757,4084,pt,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,,,,,
1599843841460252673,Penalty to Brazil!,FIFA World Cup,FIFAWorldCup,2022-12-05T19:11:10.000Z,Mon Dec 05 19:11:10 +0000 2022,5676,351,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,,,,,
1599842867337625600,VINI JR!!! ??,FIFA World Cup,FIFAWorldCup,2022-12-05T19:07:17.000Z,Mon Dec 05 19:07:17 +0000 2022,21354,1934,ht,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,,,,,
1599842757127929856,"If you've seen Captains you know exactly what this means ??

Watch the moment where Modric helped turn Livakovic's international career around on FIFA+ ??",FIFA World Cup,FIFAWorldCup,2022-12-05T19:06:51.000Z,Mon Dec 05 19:06:51 +0000 2022,2074,245,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,0,0,,,,,
1599841320033521673,"We're underway at Stadium 974!

#BRA #KOR | #FIFAWorldCup",FIFA World Cup,FIFAWorldCup,2022-12-05T19:01:08.000Z,Mon Dec 05 19:01:08 +0000 2022,1285,193,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,3,0,,,,,
1599840145494401024,"?? Dominik Livakovic was a rock when Croatia needed him most!

?? Three shootout saves, national hero status secured, and a @Budweiser Player of the Match trophy.

#YoursToTake #Budweiser #POTM https://t.co/X0eZRUuFZs",FIFA World Cup,FIFAWorldCup,2022-12-05T18:56:28.000Z,Mon Dec 05 18:56:28 +0000 2022,2727,410,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,3,1,photo,https://pbs.twimg.com/media/FjPFogLXEAoTIMA.jpg,,,
1599837501912252421,?????? https://t.co/aSqdLfQ2dS,FIFA World Cup,FIFAWorldCup,2022-12-05T18:45:58.000Z,Mon Dec 05 18:45:58 +0000 2022,24276,2042,und,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FjPDhuJXwA0Q1Xf.jpg,,,
1599836913111908367,"These scenes ??

#FIFAWorldCup | #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-05T18:43:38.000Z,Mon Dec 05 18:43:38 +0000 2022,4225,527,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,2,0,,,,,
1599835621299830802,"? First extra time of #Qatar2022
? First penalties of #Qatar2022 

Watch all the action from Croatia's win over Japan on FIFA+",FIFA World Cup,FIFAWorldCup,2022-12-05T18:38:30.000Z,Mon Dec 05 18:38:30 +0000 2022,1950,305,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,2,0,,,,,
1599833126196461583,"Look who is in the house ?? 

#BRA #KOR",FIFA World Cup,FIFAWorldCup,2022-12-05T18:28:35.000Z,Mon Dec 05 18:28:35 +0000 2022,3162,410,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,2,0,,,,,
1599832492072222723,"Neymar returns ?? 

Who will be the star tonight? ?? 

#BRA #KOR",FIFA World Cup,FIFAWorldCup,2022-12-05T18:26:04.000Z,Mon Dec 05 18:26:04 +0000 2022,1961,515,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,2,0,,,,,
1599831007326355474,"Two players you don't want to take your eyes off of ????????

Neymar v Son is coming up next ??

#FIFAWorldCup | #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-05T18:20:10.000Z,Mon Dec 05 18:20:10 +0000 2022,3124,600,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,2,0,,,,,
1599826758576263168,"???? Their #Qatar2022 story ends here, but what a journey they've had! 

Thanks for adding some new special #FIFAWorldCup moments ?? https://t.co/sfAudiBrw7",FIFA World Cup,FIFAWorldCup,2022-12-05T18:03:17.000Z,Mon Dec 05 18:03:17 +0000 2022,32508,5657,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,2,0,photo,https://pbs.twimg.com/media/FjO5CxRWYAElaA0.jpg,,,
1599823953274339331,2022 Round of 16: Won on penalties ? https://t.co/muF00H1wiE,FIFA World Cup,FIFAWorldCup,2022-12-05T17:52:08.000Z,Mon Dec 05 17:52:08 +0000 2022,2515,511,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,https://twitter.com/FIFAWorldCup/status/1599809098341814273 ,0,0,,,,,
