Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1533251383461175296,https://t.co/TIhCMeOCvy,Demi Lovato,ddlovato,2022-06-05T00:56:30.000Z,Sun Jun 05 00:56:30 +0000 2022,9259,1465,zxx,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,0,photo,https://pbs.twimg.com/media/FUc0Ad4UcAAMWp9.jpg,,,
1533251343049060355,"I’m just trying to keep my head above water 
I’m your son and I’m your daughter 
I’m your mother I’m your father 
I’m just a product of the problem..
#SOMTJUNE10TH

https://t.co/uEukE8a5HF https://t.co/ARSJG94nUo",Demi Lovato,ddlovato,2022-06-05T00:56:21.000Z,Sun Jun 05 00:56:21 +0000 2022,16838,3599,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://demilovato.lnk.to/skinofmyteethps ,1,0,photo,https://pbs.twimg.com/media/FUcz-E7VIAEyCzP.jpg,https://pbs.twimg.com/media/FUcz-E7VUAAclTd.jpg,https://pbs.twimg.com/media/FUcz-E8UcAANxs5.jpg,https://pbs.twimg.com/media/FUcz-E7UAAArCgl.jpg
1532441651385446401,?? @FallonTonight 6/9 https://t.co/d88nEQVdJ1,Demi Lovato,ddlovato,2022-06-02T19:18:55.000Z,Thu Jun 02 19:18:55 +0000 2022,15955,2700,und,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,1,photo,https://pbs.twimg.com/media/FURTjvTX0AE56FO.jpg,,,
1532137808609038337,"The reaper knocks on my door….
Skin of My Teeth 6/10??https://t.co/uEukE8rH6f https://t.co/HBECwXgoBA",Demi Lovato,ddlovato,2022-06-01T23:11:33.000Z,Wed Jun 01 23:11:33 +0000 2022,22580,4742,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://demilovato.lnk.to/skinofmyteethps ,0,0,photo,https://pbs.twimg.com/media/FUM_N3ZX0AMUPRn.jpg,https://pbs.twimg.com/media/FUM_N3YXsAIpeyH.jpg,,
1529871166969499648,Skin of My Teeth ??June 10th. https://t.co/U8gY7pk5DG https://t.co/N6KklINfvj,Demi Lovato,ddlovato,2022-05-26T17:04:44.000Z,Thu May 26 17:04:44 +0000 2022,45523,10938,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://DemiLovato.lnk.to/skinofmyteethps ,0,0,photo,https://pbs.twimg.com/media/FTsxt6PUUBENJ3E.jpg,,,
1528828201761312768,@twistedrealityv @hallucivato My Street,Demi Lovato,ddlovato,2022-05-23T20:00:22.000Z,Mon May 23 20:00:22 +0000 2022,6167,1497,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1519790847742517249,"Get your tickets to the freakshow baby, step right up to watch the FREAK GO CRAZY…. https://t.co/88Ng5Kjs6V",Demi Lovato,ddlovato,2022-04-28T21:29:09.000Z,Thu Apr 28 21:29:09 +0000 2022,15961,2571,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FRdhtgXVkAA3roO.jpg,https://pbs.twimg.com/media/FRdhtgcUUAA8pGl.jpg,https://pbs.twimg.com/media/FRdhtgdVgAAAAar.jpg,
1518730825252057090,"I got two wolves inside of me, but I decide which one to feed….. https://t.co/045cCzTHwJ",Demi Lovato,ddlovato,2022-04-25T23:17:00.000Z,Mon Apr 25 23:17:00 +0000 2022,21347,2923,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FROdouiVEAAVFFW.jpg,https://pbs.twimg.com/media/FROdouiVkAEPA22.jpg,,
1517202795568320512,Come make this place new to me by christening the city of angels…. https://t.co/sWENnqVZBQ,Demi Lovato,ddlovato,2022-04-21T18:05:09.000Z,Thu Apr 21 18:05:09 +0000 2022,22007,3748,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FQ4v5sbUUAAmfoj.jpg,https://pbs.twimg.com/media/FQ4v5sZUYAIZJfd.jpg,https://pbs.twimg.com/media/FQ4v5sbVgAAjsTS.jpg,
1512140055384510476,"You call me they, but I’m still daddy’s girl… https://t.co/N21jtSBrlV",Demi Lovato,ddlovato,2022-04-07T18:47:38.000Z,Thu Apr 07 18:47:38 +0000 2022,30283,4087,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FPwzXaeVUAQvt4P.jpg,https://pbs.twimg.com/media/FPwzXagVUAEmilJ.jpg,https://pbs.twimg.com/media/FPwzXacVUAMnMZM.jpg,https://pbs.twimg.com/media/FPwzXaeVEAA0Xu7.jpg
